srcStateName,srcYear,YearCode,Country,StateCode,Year,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Chhattisgarh,2017-18,2017,India,22,"Financial Year (Apr - Mar), 2017",CHHATTISGARH,25545198,5937237,19607961,12832895,3035469,9797426,12712303,2901768,9810535,5650724,1285156,4365568,324772,9.342504e+06,9667276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dadra & Nagar Haveli,1991-92,1991,India,38,"Financial Year (Apr - Mar), 1991",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,1992-93,1992,India,38,"Financial Year (Apr - Mar), 1992",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,1993-94,1993,India,38,"Financial Year (Apr - Mar), 1993",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,1994-95,1994,India,38,"Financial Year (Apr - Mar), 1994",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,1995-96,1995,India,38,"Financial Year (Apr - Mar), 1995",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,1996-97,1996,India,38,"Financial Year (Apr - Mar), 1996",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,1997-98,1997,India,38,"Financial Year (Apr - Mar), 1997",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,1999-00,1999,India,38,"Financial Year (Apr - Mar), 1999",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2000-01,2000,India,38,"Financial Year (Apr - Mar), 2000",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2001-02,2001,India,38,"Financial Year (Apr - Mar), 2001",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2002-03,2002,India,38,"Financial Year (Apr - Mar), 2002",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2003-04,2003,India,38,"Financial Year (Apr - Mar), 2003",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2004-05,2004,India,38,"Financial Year (Apr - Mar), 2004",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2005-06,2005,India,38,"Financial Year (Apr - Mar), 2005",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2006-07,2006,India,38,"Financial Year (Apr - Mar), 2006",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2007-08,2007,India,38,"Financial Year (Apr - Mar), 2007",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2008-09,2008,India,38,"Financial Year (Apr - Mar), 2008",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2009-10,2009,India,38,"Financial Year (Apr - Mar), 2009",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2010-11,2010,India,38,"Financial Year (Apr - Mar), 2010",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2011-12,2011,India,38,"Financial Year (Apr - Mar), 2011",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2012-13,2012,India,38,"Financial Year (Apr - Mar), 2012",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2013-14,2013,India,38,"Financial Year (Apr - Mar), 2013",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2014-15,2014,India,38,"Financial Year (Apr - Mar), 2014",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2015-16,2015,India,38,"Financial Year (Apr - Mar), 2015",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2016-17,2016,India,38,"Financial Year (Apr - Mar), 2016",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Dadra & Nagar Haveli,2017-18,2017,India,38,"Financial Year (Apr - Mar), 2017",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Daman & Diu,1991-92,1991,India,38,"Financial Year (Apr - Mar), 1991",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Daman & Diu,1992-93,1992,India,38,"Financial Year (Apr - Mar), 1992",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Daman & Diu,1993-94,1993,India,38,"Financial Year (Apr - Mar), 1993",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
Daman & Diu,1994-95,1994,India,38,"Financial Year (Apr - Mar), 1994",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,586956,343446,243510,344061,213361,130700,242895,130085,112810,137414,88576,48838,9422,49157.63,58579.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1.00000000000000000000,0.50000000000000000000,1,0.5,1,0.5,1,0.5
