srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,YearCode,Year,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Uttarakhand,2015,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2015,"Financial Year (Apr - Mar), 2015",3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2016,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2016,"Financial Year (Apr - Mar), 2016",3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2017,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2017,"Financial Year (Apr - Mar), 2017",3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2018,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2018,"Financial Year (Apr - Mar), 2018",3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2019,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2019,"Financial Year (Apr - Mar), 2019",3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2020,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2020,"Financial Year (Apr - Mar), 2020",3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2021,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2021,"Financial Year (Apr - Mar), 2021",3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2011,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2011,"Financial Year (Apr - Mar), 2011",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2012,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2012,"Financial Year (Apr - Mar), 2012",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2013,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2013,"Financial Year (Apr - Mar), 2013",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2014,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2014,"Financial Year (Apr - Mar), 2014",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2015,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2015,"Financial Year (Apr - Mar), 2015",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2016,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2016,"Financial Year (Apr - Mar), 2016",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2017,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2017,"Financial Year (Apr - Mar), 2017",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2018,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2018,"Financial Year (Apr - Mar), 2018",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2019,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2019,"Financial Year (Apr - Mar), 2019",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2020,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2020,"Financial Year (Apr - Mar), 2020",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2021,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2021,"Financial Year (Apr - Mar), 2021",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2011,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2011,"Financial Year (Apr - Mar), 2011",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2012,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2012,"Financial Year (Apr - Mar), 2012",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2013,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2013,"Financial Year (Apr - Mar), 2013",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2014,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2014,"Financial Year (Apr - Mar), 2014",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2015,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2015,"Financial Year (Apr - Mar), 2015",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2016,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2016,"Financial Year (Apr - Mar), 2016",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2017,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2017,"Financial Year (Apr - Mar), 2017",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2018,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2018,"Financial Year (Apr - Mar), 2018",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2019,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2019,"Financial Year (Apr - Mar), 2019",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2020,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2020,"Financial Year (Apr - Mar), 2020",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2021,India,7,DELHI,16787941,16368899,419042,8987326,8761005,226321,7800615,7607894,2021,"Financial Year (Apr - Mar), 2021",192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2011,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2011,"Financial Year (Apr - Mar), 2011",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2012,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2012,"Financial Year (Apr - Mar), 2012",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2013,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2013,"Financial Year (Apr - Mar), 2013",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2014,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2014,"Financial Year (Apr - Mar), 2014",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2015,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2015,"Financial Year (Apr - Mar), 2015",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2016,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2016,"Financial Year (Apr - Mar), 2016",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2017,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2017,"Financial Year (Apr - Mar), 2017",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2018,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2018,"Financial Year (Apr - Mar), 2018",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2019,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2019,"Financial Year (Apr - Mar), 2019",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2020,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2020,"Financial Year (Apr - Mar), 2020",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2021,India,8,RAJASTHAN,68548437,17048085,51500352,35550997,8909250,26641747,32997440,8138835,2021,"Financial Year (Apr - Mar), 2021",24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2011,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2011,"Financial Year (Apr - Mar), 2011",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2012,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2012,"Financial Year (Apr - Mar), 2012",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2013,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2013,"Financial Year (Apr - Mar), 2013",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2014,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2014,"Financial Year (Apr - Mar), 2014",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2015,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2015,"Financial Year (Apr - Mar), 2015",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2016,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2016,"Financial Year (Apr - Mar), 2016",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2017,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2017,"Financial Year (Apr - Mar), 2017",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2018,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2018,"Financial Year (Apr - Mar), 2018",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2019,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2019,"Financial Year (Apr - Mar), 2019",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2020,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2020,"Financial Year (Apr - Mar), 2020",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttar Pradesh,2021,India,9,UTTAR PRADESH,199812341,44495063,155317278,104480510,23487515,80992995,95331831,21007548,2021,"Financial Year (Apr - Mar), 2021",74324283,33448035,7762093,25685942,780110.507,2.31814e+07,23961510.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2011,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2011,"Financial Year (Apr - Mar), 2011",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2012,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2012,"Financial Year (Apr - Mar), 2012",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2013,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2013,"Financial Year (Apr - Mar), 2013",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2014,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2014,"Financial Year (Apr - Mar), 2014",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2015,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2015,"Financial Year (Apr - Mar), 2015",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2016,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2016,"Financial Year (Apr - Mar), 2016",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2017,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2017,"Financial Year (Apr - Mar), 2017",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2018,"Financial Year (Apr - Mar), 2018",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2019,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2019,"Financial Year (Apr - Mar), 2019",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2020,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2020,"Financial Year (Apr - Mar), 2020",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2021,India,10,BIHAR,104099452,11758016,92341436,54278157,6204307,48073850,49821295,5553709,2021,"Financial Year (Apr - Mar), 2021",44267586,18913565,2050625,16862940,232472,9.06661e+06,9299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2011,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2011,"Financial Year (Apr - Mar), 2011",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sikkim,2012,India,11,SIKKIM,610577,153578,456999,323070,80273,242797,287507,73305,2012,"Financial Year (Apr - Mar), 2012",214202,129006,35718,93288,3824.1,649873,653697.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
