srcStateName,srcYear,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,YearCode,TotalPopulationMale,Year,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Jammu & Kashmir,2014-15,India,1,JAMMU AND KASHMIR,12267013,3371233,8895780,2014,6483906,"Financial Year (Apr - Mar), 2014",1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2.2141e+06,2335435.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812914480490143687,1,0.98193864574649849909,1,0.97669317066422487335,1,0.97639452211240385371,1,0.97822188046737059831,1,0.97568026822623713550,1,0.98008131321348192738,1,0.98636488653571631408,1,0.97780912468966211101,1,0.98101304041386637279,1,0.98376259304060676161,1,0.98001072463376276930,1,0.978903123789854,1,0.975481728055946,1,0.975658896767294,1
Jammu & Kashmir,2015-16,India,1,JAMMU AND KASHMIR,12267013,3371233,8895780,2015,6483906,"Financial Year (Apr - Mar), 2015",1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2.2141e+06,2335435.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812914480490143687,1,0.98193864574649849909,1,0.97669317066422487335,1,0.97639452211240385371,1,0.97822188046737059831,1,0.97568026822623713550,1,0.98008131321348192738,1,0.98636488653571631408,1,0.97780912468966211101,1,0.98101304041386637279,1,0.98376259304060676161,1,0.98001072463376276930,1,0.978903123789854,1,0.975481728055946,1,0.975658896767294,1
Jammu & Kashmir,2016-17,India,1,JAMMU AND KASHMIR,12267013,3371233,8895780,2016,6483906,"Financial Year (Apr - Mar), 2016",1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2.2141e+06,2335435.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812914480490143687,1,0.98193864574649849909,1,0.97669317066422487335,1,0.97639452211240385371,1,0.97822188046737059831,1,0.97568026822623713550,1,0.98008131321348192738,1,0.98636488653571631408,1,0.97780912468966211101,1,0.98101304041386637279,1,0.98376259304060676161,1,0.98001072463376276930,1,0.978903123789854,1,0.975481728055946,1,0.975658896767294,1
Jammu & Kashmir,2017-18,India,1,JAMMU AND KASHMIR,12267013,3371233,8895780,2017,6483906,"Financial Year (Apr - Mar), 2017",1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2.2141e+06,2335435.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812914480490143687,1,0.98193864574649849909,1,0.97669317066422487335,1,0.97639452211240385371,1,0.97822188046737059831,1,0.97568026822623713550,1,0.98008131321348192738,1,0.98636488653571631408,1,0.97780912468966211101,1,0.98101304041386637279,1,0.98376259304060676161,1,0.98001072463376276930,1,0.978903123789854,1,0.975481728055946,1,0.975658896767294,1
Jammu & Kashmir,2018-19,India,1,JAMMU AND KASHMIR,12267013,3371233,8895780,2018,6483906,"Financial Year (Apr - Mar), 2018",1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2.2141e+06,2335435.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812914480490143687,1,0.98193864574649849909,1,0.97669317066422487335,1,0.97639452211240385371,1,0.97822188046737059831,1,0.97568026822623713550,1,0.98008131321348192738,1,0.98636488653571631408,1,0.97780912468966211101,1,0.98101304041386637279,1,0.98376259304060676161,1,0.98001072463376276930,1,0.978903123789854,1,0.975481728055946,1,0.975658896767294,1
Jammu & Kashmir,2019-20,India,1,JAMMU AND KASHMIR,12267013,3371233,8895780,2019,6483906,"Financial Year (Apr - Mar), 2019",1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2.2141e+06,2335435.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812914480490143687,1,0.98193864574649849909,1,0.97669317066422487335,1,0.97639452211240385371,1,0.97822188046737059831,1,0.97568026822623713550,1,0.98008131321348192738,1,0.98636488653571631408,1,0.97780912468966211101,1,0.98101304041386637279,1,0.98376259304060676161,1,0.98001072463376276930,1,0.978903123789854,1,0.975481728055946,1,0.975658896767294,1
Jammu & Kashmir,2020-21,India,1,JAMMU AND KASHMIR,12267013,3371233,8895780,2020,6483906,"Financial Year (Apr - Mar), 2020",1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2.2141e+06,2335435.25,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.97812914480490143687,1,0.98193864574649849909,1,0.97669317066422487335,1,0.97639452211240385371,1,0.97822188046737059831,1,0.97568026822623713550,1,0.98008131321348192738,1,0.98636488653571631408,1,0.97780912468966211101,1,0.98101304041386637279,1,0.98376259304060676161,1,0.98001072463376276930,1,0.978903123789854,1,0.975481728055946,1,0.975658896767294,1
Himachal Pradesh,2014-15,India,2,HIMACHAL PRADESH,6864602,688552,6176050,2014,3481873,"Financial Year (Apr - Mar), 2014",371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2015-16,India,2,HIMACHAL PRADESH,6864602,688552,6176050,2015,3481873,"Financial Year (Apr - Mar), 2015",371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2016-17,India,2,HIMACHAL PRADESH,6864602,688552,6176050,2016,3481873,"Financial Year (Apr - Mar), 2016",371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,India,2,HIMACHAL PRADESH,6864602,688552,6176050,2017,3481873,"Financial Year (Apr - Mar), 2017",371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,India,2,HIMACHAL PRADESH,6864602,688552,6176050,2018,3481873,"Financial Year (Apr - Mar), 2018",371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,India,2,HIMACHAL PRADESH,6864602,688552,6176050,2019,3481873,"Financial Year (Apr - Mar), 2019",371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2020-21,India,2,HIMACHAL PRADESH,6864602,688552,6176050,2020,3481873,"Financial Year (Apr - Mar), 2020",371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,2014-15,India,3,PUNJAB,27743338,10399146,17344192,2014,14639465,"Financial Year (Apr - Mar), 2014",5545989,9093476,13103873,4853157,8250716,5513071,2154958,3358113,251460,4.78989e+06,5041350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,2015-16,India,3,PUNJAB,27743338,10399146,17344192,2015,14639465,"Financial Year (Apr - Mar), 2015",5545989,9093476,13103873,4853157,8250716,5513071,2154958,3358113,251460,4.78989e+06,5041350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,2016-17,India,3,PUNJAB,27743338,10399146,17344192,2016,14639465,"Financial Year (Apr - Mar), 2016",5545989,9093476,13103873,4853157,8250716,5513071,2154958,3358113,251460,4.78989e+06,5041350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,2017-18,India,3,PUNJAB,27743338,10399146,17344192,2017,14639465,"Financial Year (Apr - Mar), 2017",5545989,9093476,13103873,4853157,8250716,5513071,2154958,3358113,251460,4.78989e+06,5041350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,2018-19,India,3,PUNJAB,27743338,10399146,17344192,2018,14639465,"Financial Year (Apr - Mar), 2018",5545989,9093476,13103873,4853157,8250716,5513071,2154958,3358113,251460,4.78989e+06,5041350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,2019-20,India,3,PUNJAB,27743338,10399146,17344192,2019,14639465,"Financial Year (Apr - Mar), 2019",5545989,9093476,13103873,4853157,8250716,5513071,2154958,3358113,251460,4.78989e+06,5041350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Punjab,2020-21,India,3,PUNJAB,27743338,10399146,17344192,2020,14639465,"Financial Year (Apr - Mar), 2020",5545989,9093476,13103873,4853157,8250716,5513071,2154958,3358113,251460,4.78989e+06,5041350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2014-15,India,4,CHANDIGARH,1055450,1026459,28991,2014,580663,"Financial Year (Apr - Mar), 2014",563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2015-16,India,4,CHANDIGARH,1055450,1026459,28991,2015,580663,"Financial Year (Apr - Mar), 2015",563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2016-17,India,4,CHANDIGARH,1055450,1026459,28991,2016,580663,"Financial Year (Apr - Mar), 2016",563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2017-18,India,4,CHANDIGARH,1055450,1026459,28991,2017,580663,"Financial Year (Apr - Mar), 2017",563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2018-19,India,4,CHANDIGARH,1055450,1026459,28991,2018,580663,"Financial Year (Apr - Mar), 2018",563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2019-20,India,4,CHANDIGARH,1055450,1026459,28991,2019,580663,"Financial Year (Apr - Mar), 2019",563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2020-21,India,4,CHANDIGARH,1055450,1026459,28991,2020,580663,"Financial Year (Apr - Mar), 2020",563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2014-15,India,5,UTTARAKHAND,10086292,3049338,7036954,2014,5137773,"Financial Year (Apr - Mar), 2014",1618731,3519042,4948519,1430607,3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2015-16,India,5,UTTARAKHAND,10086292,3049338,7036954,2015,5137773,"Financial Year (Apr - Mar), 2015",1618731,3519042,4948519,1430607,3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2016-17,India,5,UTTARAKHAND,10086292,3049338,7036954,2016,5137773,"Financial Year (Apr - Mar), 2016",1618731,3519042,4948519,1430607,3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2017-18,India,5,UTTARAKHAND,10086292,3049338,7036954,2017,5137773,"Financial Year (Apr - Mar), 2017",1618731,3519042,4948519,1430607,3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2018-19,India,5,UTTARAKHAND,10086292,3049338,7036954,2018,5137773,"Financial Year (Apr - Mar), 2018",1618731,3519042,4948519,1430607,3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2019-20,India,5,UTTARAKHAND,10086292,3049338,7036954,2019,5137773,"Financial Year (Apr - Mar), 2019",1618731,3519042,4948519,1430607,3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uttarakhand,2020-21,India,5,UTTARAKHAND,10086292,3049338,7036954,2020,5137773,"Financial Year (Apr - Mar), 2020",1618731,3519042,4948519,1430607,3517912,2056975,631889,1425086,90193,3.36367e+06,3453862.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2014-15,India,6,HARYANA,25351462,8842103,16509359,2014,13494734,"Financial Year (Apr - Mar), 2014",4720728,8774006,11856728,4121375,7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2015-16,India,6,HARYANA,25351462,8842103,16509359,2015,13494734,"Financial Year (Apr - Mar), 2015",4720728,8774006,11856728,4121375,7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2016-17,India,6,HARYANA,25351462,8842103,16509359,2016,13494734,"Financial Year (Apr - Mar), 2016",4720728,8774006,11856728,4121375,7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2017-18,India,6,HARYANA,25351462,8842103,16509359,2017,13494734,"Financial Year (Apr - Mar), 2017",4720728,8774006,11856728,4121375,7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2018-19,India,6,HARYANA,25351462,8842103,16509359,2018,13494734,"Financial Year (Apr - Mar), 2018",4720728,8774006,11856728,4121375,7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2019-20,India,6,HARYANA,25351462,8842103,16509359,2019,13494734,"Financial Year (Apr - Mar), 2019",4720728,8774006,11856728,4121375,7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2020-21,India,6,HARYANA,25351462,8842103,16509359,2020,13494734,"Financial Year (Apr - Mar), 2020",4720728,8774006,11856728,4121375,7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2014-15,India,7,DELHI,16787941,16368899,419042,2014,8987326,"Financial Year (Apr - Mar), 2014",8761005,226321,7800615,7607894,192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2015-16,India,7,DELHI,16787941,16368899,419042,2015,8987326,"Financial Year (Apr - Mar), 2015",8761005,226321,7800615,7607894,192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2016-17,India,7,DELHI,16787941,16368899,419042,2016,8987326,"Financial Year (Apr - Mar), 2016",8761005,226321,7800615,7607894,192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2017-18,India,7,DELHI,16787941,16368899,419042,2017,8987326,"Financial Year (Apr - Mar), 2017",8761005,226321,7800615,7607894,192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2018-19,India,7,DELHI,16787941,16368899,419042,2018,8987326,"Financial Year (Apr - Mar), 2018",8761005,226321,7800615,7607894,192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2019-20,India,7,DELHI,16787941,16368899,419042,2019,8987326,"Financial Year (Apr - Mar), 2019",8761005,226321,7800615,7607894,192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2020-21,India,7,DELHI,16787941,16368899,419042,2020,8987326,"Financial Year (Apr - Mar), 2020",8761005,226321,7800615,7607894,192721,3435999,3356425,79574,115407,35620.1,151027.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2014-15,India,8,RAJASTHAN,68548437,17048085,51500352,2014,35550997,"Financial Year (Apr - Mar), 2014",8909250,26641747,32997440,8138835,24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2015-16,India,8,RAJASTHAN,68548437,17048085,51500352,2015,35550997,"Financial Year (Apr - Mar), 2015",8909250,26641747,32997440,8138835,24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2016-17,India,8,RAJASTHAN,68548437,17048085,51500352,2016,35550997,"Financial Year (Apr - Mar), 2016",8909250,26641747,32997440,8138835,24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2017-18,India,8,RAJASTHAN,68548437,17048085,51500352,2017,35550997,"Financial Year (Apr - Mar), 2017",8909250,26641747,32997440,8138835,24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2018-19,India,8,RAJASTHAN,68548437,17048085,51500352,2018,35550997,"Financial Year (Apr - Mar), 2018",8909250,26641747,32997440,8138835,24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2019-20,India,8,RAJASTHAN,68548437,17048085,51500352,2019,35550997,"Financial Year (Apr - Mar), 2019",8909250,26641747,32997440,8138835,24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rajasthan,2020-21,India,8,RAJASTHAN,68548437,17048085,51500352,2020,35550997,"Financial Year (Apr - Mar), 2020",8909250,26641747,32997440,8138835,24858605,12711146,3216243,9494903,665817,3.31262e+07,33792067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
